17/12/2019	$ 6.873,09	$ 130,94	$ 39,51	$ 49,22
16/12/2019	$ 7.087,89	$ 142,05	$ 43,32	$ 50,68
15/12/2019	$ 7.087,93	$ 142,06	$ 43,32	$ 51,27
14/12/2019	$ 7.080,60	$ 142,05	$ 43,37	$ 52,43
13/12/2019	$ 7.279,90	$ 144,98	$ 44,43	$ 53,05
12/12/2019	$ 7.216,57	$ 143,19	$ 43,69	$ 52,89
11/12/2019	$ 7.249,29	$ 145,93	$ 44,16	$ 52,64
10/12/2019	$ 7.216,39	$ 143,19	$ 43,68	$ 53,76
9/12/2019	$ 7.337,13	$ 147,24	$ 44,37	$ 53,82
8/12/2019	$ 7.507,18	$ 147,89	$ 45,29	$ 54,27
7/12/2019	$ 7.565,72	$ 149,03	$ 45,66	$ 54,18
6/12/2019	$ 7.555,76	$ 149,09	$ 46,01	$ 53,53
5/12/2019	$ 7.371,38	$ 147,38	$ 44,73	$ 52,63
4/12/2019	$ 7.482,98	$ 149,70	$ 45,92	$ 53,29
3/12/2019	$ 7.334,36	$ 148,02	$ 45,19	$ 53,96
2/12/2019	$ 7.280,44	$ 147,65	$ 45,33	$ 53,48
1/12/2019	$ 7.561,38	$ 152,10	$ 47,46	$ 54,76
30/11/2019	$ 7.385,93	$ 151,30	$ 47,73	$ 55,70
29/11/2019	$ 7.770,94	$ 155,23	$ 48,63	$ 53,89
28/11/2019	$ 7.616,81	$ 154,19	$ 47,72	$ 55,71
27/11/2019	$ 7.556,67	$ 153,82	$ 47,91	$ 51,27
26/11/2019	$ 7.072,72	$ 144,80	$ 46,05	$ 50,12
25/11/2019	$ 7.301,67	$ 149,92	$ 47,00	$ 47,60
24/11/2019	$ 7.021,90	$ 144,86	$ 45,06	$ 51,63
23/11/2019	$ 7.285,12	$ 152,67	$ 48,13	$ 51,27
22/11/2019	$ 7.153,56	$ 148,51	$ 46,75	$ 54,11
21/11/2019	$ 7.611,99	$ 160,07	$ 50,66	$ 57,86
20/11/2019	$ 8.084,57	$ 174,31	$ 54,71	$ 58,48
19/11/2019	$ 8.154,82	$ 177,02	$ 56,02	$ 58,68
18/11/2019	$ 8.156,21	$ 177,03	$ 56,02	$ 61,71
17/11/2019	$ 8.489,04	$ 182,33	$ 58,32	$ 61,62
16/11/2019	$ 8.489,02	$ 182,33	$ 58,33	$ 61,93
15/11/2019	$ 8.546,95	$ 181,86	$ 58,54	$ 65,10
14/11/2019	$ 8.458,63	$ 179,82	$ 57,27	$ 65,08
13/11/2019	$ 8.752,07	$ 185,77	$ 60,90	$ 62,26
12/11/2019	$ 8.738,49	$ 186,18	$ 61,16	$ 61,70
11/11/2019	$ 9.040,03	$ 189,56	$ 63,88	$ 63,96
10/11/2019	$ 9.055,53	$ 189,67	$ 64,11	$ 62,16
9/11/2019	$ 8.771,76	$ 184,18	$ 60,93	$ 60,74
8/11/2019	$ 8.802,68	$ 183,80	$ 59,92	$ 63,18
7/11/2019	$ 9.185,73	$ 185,80	$ 60,67	$ 64,03
6/11/2019	$ 9.312,90	$ 190,20	$ 63,49	$ 62,75
5/11/2019	$ 9.347,75	$ 190,53	$ 63,40	$ 63,02
4/11/2019	$ 9.435,78	$ 186,50	$ 61,48	$ 63,17
3/11/2019	$ 9.287,58	$ 183,97	$ 58,18	$ 62,21
2/11/2019	$ 9.284,38	$ 183,73	$ 58,13	$ 60,72
1/11/2019	$ 9.194,18	$ 182,10	$ 58,39	$ 59,01
31/10/2019	$ 9.128,86	$ 183,16	$ 58,20	$ 58,30
30/10/2019	$ 9.249,45	$ 186,92	$ 59,07	$ 59,53
29/10/2019	$ 9.259,42	$ 187,63	$ 59,11	$ 59,32
28/10/2019	$ 9.476,44	$ 184,94	$ 59,07	$ 59,56
27/10/2019	$ 9.681,26	$ 186,98	$ 60,41	$ 56,65
26/10/2019	$ 9.041,92	$ 178,05	$ 55,65	$ 58,90
25/10/2019	$ 8.391,45	$ 178,31	$ 56,24	$ 53,36
24/10/2019	$ 7.464,60	$ 161,31	$ 49,84	$ 52,87
23/10/2019	$ 7.473,36	$ 158,86	$ 49,12	$ 56,63
22/10/2019	$ 8.216,78	$ 172,88	$ 54,62	$ 57,71
21/10/2019	$ 8.198,07	$ 173,59	$ 54,50	$ 56,42
20/10/2019	$ 8.055,80	$ 173,99	$ 54,61	$ 54,41
19/10/2019	$ 8.005,04	$ 172,82	$ 54,00	$ 56,31
18/10/2019	$ 7.941,42	$ 172,68	$ 53,57	$ 55,93
17/10/2019	$ 8.087,65	$ 177,70	$ 54,22	$ 54,83
16/10/2019	$ 7.980,12	$ 174,05	$ 52,29	$ 52,03
15/10/2019	$ 8.391,35	$ 187,48	$ 57,20	$ 52,88
14/10/2019	$ 8.328,02	$ 183,61	$ 56,92	$ 53,41
13/10/2019	$ 8.342,58	$ 181,02	$ 55,87	$ 53,65
12/10/2019	$ 8.316,49	$ 183,36	$ 56,92	$ 53,99
11/10/2019	$ 8.588,40	$ 191,97	$ 57,62	$ 55,74
10/10/2019	$ 8.281,07	$ 181,22	$ 55,98	$ 57,17
9/10/2019	$ 8.603,53	$ 193,62	$ 59,19	$ 55,49
8/10/2019	$ 8.172,36	$ 178,97	$ 56,88	$ 56,14
7/10/2019	$ 8.278,47	$ 182,24	$ 58,56	$ 54,62
6/10/2019	$ 8.039,30	$ 174,19	$ 55,98	$ 56,45
5/10/2019	$ 8.100,27	$ 174,88	$ 56,49	$ 57,24
4/10/2019	$ 8.223,78	$ 178,89	$ 57,25	$ 57,33
3/10/2019	$ 8.164,66	$ 173,29	$ 56,00	$ 55,82
2/10/2019	$ 8.241,03	$ 176,54	$ 55,56	$ 55,86
1/10/2019	$ 8.390,70	$ 177,95	$ 56,19	$ 56,74
30/9/2019	$ 8.067,65	$ 169,98	$ 54,02	$ 55,78
29/9/2019	$ 8.247,49	$ 177,27	$ 55,54	$ 57,70
28/9/2019	$ 8.125,38	$ 173,26	$ 55,13	$ 57,54
27/9/2019	$ 7.963,40	$ 164,93	$ 54,17	$ 57,28
26/9/2019	$ 7.961,50	$ 161,56	$ 53,69	$ 59,65
25/9/2019	$ 8.393,42	$ 167,57	$ 55,51	$ 59,48
24/9/2019	$ 9.505,62	$ 191,83	$ 65,30	$ 68,50
23/9/2019	$ 9.866,14	$ 209,30	$ 72,63	$ 73,06
22/9/2019	$ 9.987,78	$ 209,28	$ 72,14	$ 72,54
21/9/2019	$ 9.974,88	$ 216,21	$ 73,04	$ 73,91
20/9/2019	$ 10.161,10	$ 216,95	$ 74,33	$ 75,85
19/9/2019	$ 9.863,42	$ 205,57	$ 73,81	$ 81,08
18/9/2019	$ 9.863,40	$ 205,57	$ 73,81	$ 74,14
17/9/2019	$ 10.243,20	$ 198,00	$ 72,73	$ 75,34
16/9/2019	$ 10.217,30	$ 200,23	$ 73,76	$ 75,42
15/9/2019	$ 10.326,80	$ 188,94	$ 70,00	$ 75,93
14/9/2019	$ 10.368,40	$ 185,65	$ 70,37	$ 76,77
13/9/2019	$ 10.234,70	$ 178,49	$ 67,72	$ 74,99
12/9/2019	$ 10.355,30	$ 179,91	$ 69,66	$ 74,15
11/9/2019	$ 10.057,10	$ 176,98	$ 68,74	$ 72,22
10/9/2019	$ 10.028,90	$ 178,10	$ 70,60	$ 74,96
9/9/2019	$ 10.421,90	$ 181,98	$ 70,47	$ 76,99
8/9/2019	$ 10.376,60	$ 183,35	$ 72,10	$ 78,01
7/9/2019	$ 10.348,90	$ 169,60	$ 64,90	$ 75,40
6/9/2019	$ 10.549,70	$ 173,72	$ 65,30	$ 75,75
5/9/2019	$ 10.382,00	$ 169,27	$ 65,09	$ 73,74
4/9/2019	$ 10.803,60	$ 178,04	$ 68,37	$ 74,87
3/9/2019	$ 10.657,50	$ 180,24	$ 69,03	$ 72,97
2/9/2019	$ 10.193,30	$ 178,09	$ 66,64	$ 70,96
1/9/2019	$ 9.585,70	$ 169,62	$ 64,81	$ 67,42
31/8/2019	$ 9.568,63	$ 166,69	$ 63,28	$ 68,19
30/8/2019	$ 9.540,51	$ 167,93	$ 64,19	$ 67,29
29/8/2019	$ 9.709,14	$ 173,23	$ 67,02	$ 72,33
28/8/2019	$ 9.530,68	$ 168,32	$ 64,48	$ 78,16
27/8/2019	$ 10.161,60	$ 187,92	$ 72,96	$ 79,36
26/8/2019	$ 10.325,30	$ 188,59	$ 73,68	$ 80,24
25/8/2019	$ 10.262,20	$ 186,35	$ 73,04	$ 80,43
24/8/2019	$ 9.995,73	$ 187,85	$ 72,30	$ 81,88
23/8/2019	$ 10.417,50	$ 195,34	$ 75,41	$ 82,08
22/8/2019	$ 10.096,10	$ 189,55	$ 73,76	$ 80,76
21/8/2019	$ 10.008,10	$ 184,05	$ 71,20	$ 85,59
20/8/2019	$ 10.615,00	$ 195,87	$ 73,92	$ 89,98
19/8/2019	$ 10.739,10	$ 201,47	$ 77,68	$ 87,70
18/8/2019	$ 10.390,90	$ 193,45	$ 76,16	$ 82,13
17/8/2019	$ 10.317,40	$ 184,62	$ 73,68	$ 82,24
16/8/2019	$ 10.094,00	$ 182,72	$ 74,10	$ 82,82
15/8/2019	$ 10.009,70	$ 183,89	$ 75,51	$ 78,20
14/8/2019	$ 10.262,20	$ 186,35	$ 73,04	$ 85,62
13/8/2019	$ 10.262,20	$ 186,35	$ 73,04	$ 91,06
12/8/2019	$ 10.262,20	$ 186,35	$ 73,04	$ 92,36
11/8/2019	$ 11.385,00	$ 210,10	$ 87,89	$ 90,54
10/8/2019	$ 10.262,20	$ 186,35	$ 73,04	$ 92,81
9/8/2019	$ 11.769,40	$ 210,90	$ 85,37	$ 95,17
8/8/2019	$ 11.708,60	$ 222,78	$ 88,70	$ 97,43
7/8/2019	$ 12.075,10	$ 229,03	$ 93,36	$ 89,64
6/8/2019	$ 11.735,80	$ 229,20	$ 94,84	$ 93,84
5/8/2019	$ 11.793,40	$ 231,18	$ 99,09	$ 88,02
4/8/2019	$ 10.797,90	$ 221,10	$ 93,91	$ 87,78
3/8/2019	$ 10.802,50	$ 222,98	$ 95,12	$ 83,81
2/8/2019	$ 10.592,40	$ 220,49	$ 97,21	$ 81,39
1/8/2019	$ 10.000,60	$ 213,14	$ 97,09	$ 80,80
31/7/2019	$ 9.966,26	$ 216,03	$ 95,73	$ 78,17
30/7/2019	$ 9.557,43	$ 209,62	$ 90,37	$ 78,27
29/7/2019	$ 9.512,67	$ 208,61	$ 89,14	$ 80,07
28/7/2019	$ 9.483,27	$ 207,73	$ 88,73	$ 78,61
27/7/2019	$ 9.428,46	$ 205,71	$ 88,09	$ 79,90
26/7/2019	$ 9.778,63	$ 215,71	$ 92,84	$ 80,68
25/7/2019	$ 9.976,72	$ 220,97	$ 94,05	$ 80,44
24/7/2019	$ 9.853,10	$ 213,90	$ 94,11	$ 81,30
23/7/2019	$ 9.980,78	$ 211,50	$ 89,72	$ 83,48
22/7/2019	$ 10.200,70	$ 215,38	$ 91,65	$ 83,79
21/7/2019	$ 10.400,40	$ 221,43	$ 97,31	$ 84,80
20/7/2019	$ 10.617,80	$ 227,09	$ 99,10	$ 82,02
19/7/2019	$ 10.328,20	$ 217,33	$ 96,58	$ 84,17
18/7/2019	$ 10.243,50	$ 224,35	$ 97,06	$ 76,99
17/7/2019	$ 9.700,94	$ 212,59	$ 90,09	$ 75,74
16/7/2019	$ 10.423,30	$ 216,95	$ 86,74	$ 90,41
15/7/2019	$ 10.554,60	$ 229,88	$ 91,32	$ 85,14
14/7/2019	$ 10.625,10	$ 237,68	$ 91,11	$ 93,50
13/7/2019	$ 11.321,10	$ 269,24	$ 102,07	$ 98,51
12/7/2019	$ 11.636,10	$ 272,97	$ 105,22	$ 89,35
11/7/2019	$ 11.763,00	$ 272,31	$ 102,97	$ 95,18
10/7/2019	$ 12.492,20	$ 292,38	$ 110,45	$ 98,91
9/7/2019	$ 12.320,70	$ 308,70	$ 119,64	$ 100,91
8/7/2019	$ 11.899,20	$ 308,67	$ 120,41	$ 106,89
7/7/2019	$ 11.351,10	$ 293,24	$ 118,72	$ 94,58
6/7/2019	$ 11.443,00	$ 295,42	$ 121,35	$ 90,04
5/7/2019	$ 11.368,50	$ 291,74	$ 119,57	$ 87,96
4/7/2019	$ 11.878,00	$ 296,23	$ 122,76	$ 90,37
3/7/2019	$ 11.403,40	$ 294,82	$ 119,88	$ 86,19
2/7/2019	$ 10.549,00	$ 286,96	$ 118,11	$ 88,92
1/7/2019	$ 10.226,60	$ 281,39	$ 116,34	$ 88,28
30/6/2019	$ 11.167,80	$ 296,66	$ 129,08	$ 100,15
29/6/2019	$ 11.927,10	$ 305,10	$ 127,62	$ 101,23
28/6/2019	$ 11.727,80	$ 304,19	$ 118,12	$ 95,14
27/6/2019	$ 11.942,50	$ 312,26	$ 118,51	$ 104,27
26/6/2019	$ 12.757,70	$ 343,71	$ 135,36	$ 112,91
25/6/2019	$ 11.278,40	$ 309,74	$ 132,72	$ 117,60
24/6/2019	$ 10.952,40	$ 310,18	$ 135,56	$ 115,53
23/6/2019	$ 10.733,50	$ 311,11	$ 140,56	$ 115,02
22/6/2019	$ 10.777,00	$ 307,96	$ 141,43	$ 109,17
21/6/2019	$ 9.821,16	$ 285,38	$ 137,07	$ 105,79
20/6/2019	$ 9.377,64	$ 269,57	$ 135,32	$ 100,86
19/6/2019	$ 9.075,75	$ 265,79	$ 137,01	$ 97,34
18/6/2019	$ 9.116,62	$ 266,32	$ 134,13	$ 97,63
17/6/2019	$ 9.401,48	$ 275,04	$ 136,51	$ 95,56
16/6/2019	$ 9.257,78	$ 273,00	$ 135,24	$ 94,55
15/6/2019	$ 8.702,76	$ 265,52	$ 136,04	$ 90,95
14/6/2019	$ 8.397,42	$ 257,17	$ 130,34	$ 90,07
13/6/2019	$ 8.165,46	$ 261,22	$ 135,70	$ 90,51
12/6/2019	$ 8.024,51	$ 249,80	$ 139,59	$ 86,65
11/6/2019	$ 7.831,32	$ 241,44	$ 128,12	$ 86,81
10/6/2019	$ 7.961,21	$ 244,54	$ 126,77	$ 83,63
9/6/2019	$ 7.804,67	$ 240,07	$ 117,07	$ 87,60
8/6/2019	$ 7.951,58	$ 247,93	$ 115,89	$ 88,25
7/6/2019	$ 7.941,37	$ 248,72	$ 115,54	$ 87,77
6/6/2019	$ 7.702,10	$ 243,41	$ 102,47	$ 85,14
5/6/2019	$ 7.708,47	$ 241,80	$ 101,81	$ 83,21
4/6/2019	$ 7.961,72	$ 249,13	$ 104,49	$ 89,44
3/6/2019	$ 8.396,72	$ 257,49	$ 110,21	$ 94,69
2/6/2019	$ 8.712,76	$ 268,61	$ 114,54	$ 92,93
1/6/2019	$ 8.492,21	$ 263,68	$ 112,04	$ 94,11
31/5/2019	$ 8.419,05	$ 260,44	$ 110,60	$ 92,82
30/5/2019	$ 8.727,38	$ 284,51	$ 117,06	$ 93,12
29/5/2019	$ 8.716,13	$ 272,46	$ 116,95	$ 0,00
28/5/2019	$ 8.714,10	$ 269,88	$ 114,62	$ 97,95
27/5/2019	$ 8.795,59	$ 269,87	$ 115,40	$ 91,84
26/5/2019	$ 8.012,33	$ 250,33	$ 101,32	$ 86,52
25/5/2019	$ 8.075,88	$ 252,56	$ 102,29	$ 85,35
24/5/2019	$ 8.062,31	$ 253,92	$ 100,74	$ 84,84
23/5/2019	$ 7.728,28	$ 242,50	$ 88,30	$ 83,71
22/5/2019	$ 7.878,81	$ 253,25	$ 90,43	$ 88,45
21/5/2019	$ 7.954,28	$ 252,30	$ 91,39	$ 86,67
20/5/2019	$ 7.816,20	$ 247,23	$ 89,98	$ 90,12
19/5/2019	$ 7.957,22	$ 256,37	$ 93,31	$ 79,99
18/5/2019	$ 7.358,23	$ 238,87	$ 88,16	$ 81,58
17/5/2019	$ 7.160,69	$ 235,10	$ 87,11	$ 85,86
16/5/2019	$ 7.949,24	$ 261,33	$ 97,23	$ 94,85
15/5/2019	$ 7.943,95	$ 231,20	$ 92,90	$ 83,15
14/5/2019	$ 8.051,49	$ 207,18	$ 90,35	$ 79,07
13/5/2019	$ 7.491,16	$ 195,70	$ 88,72	$ 75,53
12/5/2019	$ 6.965,81	$ 184,61	$ 85,56	$ 77,73
11/5/2019	$ 6.794,35	$ 189,63	$ 86,47	$ 67,88
10/5/2019	$ 6.276,83	$ 171,64	$ 75,30	$ 64,62
9/5/2019	$ 6.037,41	$ 168,76	$ 73,71	$ 66,98
8/5/2019	$ 5.921,60	$ 169,99	$ 74,53	$ 65,66
7/5/2019	$ 5.908,11	$ 173,92	$ 74,97	$ 66,55
6/5/2019	$ 5.741,80	$ 168,92	$ 75,26	$ 66,11
5/5/2019	$ 5.794,85	$ 162,82	$ 76,55	$ 67,47
4/5/2019	$ 5.651,16	$ 161,84	$ 76,18	$ 66,15
3/5/2019	$ 5.823,00	$ 170,07	$ 79,74	$ 64,28
2/5/2019	$ 5.500,79	$ 160,47	$ 73,53	$ 64,50
1/5/2019	$ 5.366,28	$ 162,26	$ 73,32	$ 61,65
30/4/2019	$ 5.357,49	$ 160,89	$ 73,13	$ 60,71
29/4/2019	$ 5.229,72	$ 154,75	$ 67,17	$ 61,82
28/4/2019	$ 5.279,20	$ 158,19	$ 69,46	$ 62,86
27/4/2019	$ 5.224,56	$ 156,41	$ 71,79	$ 63,25
26/4/2019	$ 5.247,24	$ 155,10	$ 72,14	$ 61,70
25/4/2019	$ 5.457,02	$ 163,94	$ 74,07	$ 67,57
24/4/2019	$ 5.474,04	$ 165,03	$ 72,67	$ 69,93
23/4/2019	$ 5.592,99	$ 175,27	$ 78,75	$ 69,17
22/4/2019	$ 5.327,36	$ 172,07	$ 77,08	$ 68,60
21/4/2019	$ 5.276,96	$ 168,94	$ 76,15	$ 69,46
20/4/2019	$ 5.321,42	$ 173,14	$ 81,38	$ 69,10
19/4/2019	$ 5.254,45	$ 172,93	$ 81,71	$ 69,63
18/4/2019	$ 5.256,36	$ 172,66	$ 80,72	$ 68,28
17/4/2019	$ 5.222,88	$ 166,63	$ 79,68	$ 69,38
16/4/2019	$ 5.062,15	$ 162,30	$ 78,79	$ 64,14
15/4/2019	$ 5.160,82	$ 166,27	$ 81,86	$ 66,53
14/4/2019	$ 5.084,48	$ 164,89	$ 78,68	$ 65,20
13/4/2019	$ 5.108,23	$ 164,94	$ 78,77	$ 66,01
12/4/2019	$ 5.090,01	$ 165,77	$ 80,07	$ 67,19
11/4/2019	$ 5.050,95	$ 164,37	$ 78,64	$ 70,83
10/4/2019	$ 5.276,90	$ 180,87	$ 88,32	$ 68,83
9/4/2019	$ 5.210,61	$ 177,51	$ 86,94	$ 71,15
8/4/2019	$ 5.247,22	$ 179,47	$ 89,09	$ 69,53
7/4/2019	$ 5.148,89	$ 167,98	$ 92,43	$ 67,92
6/4/2019	$ 5.066,76	$ 166,59	$ 92,48	$ 68,27
5/4/2019	$ 4.992,74	$ 163,05	$ 87,39	$ 63,70
4/4/2019	$ 5.012,17	$ 161,57	$ 86,44	$ 66,30
3/4/2019	$ 5.015,72	$ 169,00	$ 86,02	$ 68,63
2/4/2019	$ 4.771,94	$ 156,92	$ 70,70	$ 60,62
1/4/2019	$ 4.148,77	$ 142,45	$ 60,61	$ 55,66
31/3/2019	$ 4.113,60	$ 142,63	$ 60,73	$ 53,37
30/3/2019	$ 4.089,80	$ 142,43	$ 60,59	$ 53,45
29/3/2019	$ 4.098,28	$ 141,64	$ 61,38	$ 52,71
28/3/2019	$ 4.038,89	$ 138,68	$ 60,92	$ 52,86
27/3/2019	$ 4.031,25	$ 138,96	$ 61,30	$ 52,04
26/3/2019	$ 3.932,12	$ 133,94	$ 58,70	$ 51,46
25/3/2019	$ 3.964,48	$ 133,93	$ 58,88	$ 52,60
24/3/2019	$ 3.989,98	$ 136,87	$ 59,74	$ 52,38
23/3/2019	$ 3.999,27	$ 137,27	$ 60,94	$ 52,61
22/3/2019	$ 4.002,40	$ 137,36	$ 59,61	$ 52,30
21/3/2019	$ 3.987,51	$ 135,53	$ 58,89	$ 54,49
20/3/2019	$ 4.024,12	$ 138,91	$ 60,53	$ 52,67
19/3/2019	$ 3.999,89	$ 138,89	$ 59,83	$ 51,71
18/3/2019	$ 3.984,61	$ 138,45	$ 59,70	$ 51,72
17/3/2019	$ 3.997,80	$ 140,46	$ 61,26	$ 53,08
16/3/2019	$ 4.011,58	$ 141,11	$ 60,91	$ 52,02
15/3/2019	$ 3.925,72	$ 137,77	$ 58,86	$ 50,46
14/3/2019	$ 3.881,85	$ 132,82	$ 56,26	$ 49,97
13/3/2019	$ 3.877,56	$ 133,00	$ 56,17	$ 49,60
12/3/2019	$ 3.876,32	$ 133,89	$ 56,29	$ 48,74
11/3/2019	$ 3.862,58	$ 132,48	$ 55,20	$ 48,62
10/3/2019	$ 3.916,82	$ 136,28	$ 56,90	$ 49,58
9/3/2019	$ 3.956,69	$ 138,62	$ 58,19	$ 48,11
8/3/2019	$ 3.911,52	$ 137,82	$ 56,72	$ 49,09
7/3/2019	$ 3.883,69	$ 137,48	$ 57,67	$ 48,69
6/3/2019	$ 3.872,65	$ 138,90	$ 55,65	$ 48,39
5/3/2019	$ 3.852,55	$ 135,04	$ 52,57	$ 46,70
4/3/2019	$ 3.731,24	$ 126,58	$ 46,19	$ 48,31
3/3/2019	$ 3.806,48	$ 132,24	$ 48,16	$ 47,99
2/3/2019	$ 3.831,19	$ 133,12	$ 48,66	$ 47,92
1/3/2019	$ 3.845,14	$ 136,77	$ 47,98	$ 47,42
28/2/2019	$ 3.871,05	$ 138,13	$ 46,37	$ 48,55
27/2/2019	$ 3.826,19	$ 138,44	$ 44,98	$ 47,88
26/2/2019	$ 3.831,06	$ 137,06	$ 45,17	$ 48,09
25/2/2019	$ 3.821,37	$ 138,24	$ 45,32	$ 47,24
24/2/2019	$ 3.813,69	$ 141,62	$ 45,11	$ 52,24
23/2/2019	$ 3.967,60	$ 148,54	$ 48,64	$ 50,93
22/2/2019	$ 3.973,15	$ 148,69	$ 49,40	$ 49,10
21/2/2019	$ 3.934,26	$ 145,46	$ 48,88	$ 51,46
20/2/2019	$ 3.945,30	$ 146,18	$ 50,88	$ 50,92
19/2/2019	$ 3.991,78	$ 148,42	$ 48,64	$ 51,07
18/2/2019	$ 3.849,05	$ 145,29	$ 46,39	$ 47,38
17/2/2019	$ 3.616,01	$ 126,34	$ 43,00	$ 46,56
16/2/2019	$ 3.629,03	$ 123,98	$ 44,08	$ 46,67
15/2/2019	$ 3.583,26	$ 121,56	$ 42,09	$ 46,27
14/2/2019	$ 3.590,98	$ 122,46	$ 41,64	$ 48,56
13/2/2019	$ 3.591,29	$ 121,40	$ 41,05	$ 48,05
12/2/2019	$ 3.601,07	$ 119,97	$ 42,99	$ 46,98
11/2/2019	$ 3.625,88	$ 121,13	$ 42,90	$ 48,90
10/2/2019	$ 3.634,16	$ 117,10	$ 43,48	$ 48,36
9/2/2019	$ 3.635,23	$ 118,80	$ 43,87	$ 47,58
8/2/2019	$ 3.502,41	$ 112,85	$ 39,92	$ 42,90
7/2/2019	$ 3.390,03	$ 104,61	$ 33,22	$ 42,89
6/2/2019	$ 3.395,32	$ 103,67	$ 32,77	$ 42,84
5/2/2019	$ 3.436,29	$ 106,33	$ 33,78	$ 42,79
4/2/2019	$ 3.442,88	$ 107,29	$ 33,76	$ 42,50
3/2/2019	$ 3.461,07	$ 107,48	$ 33,51	$ 42,31
2/2/2019	$ 3.456,28	$ 107,33	$ 33,00	$ 42,82
1/2/2019	$ 3.454,33	$ 106,89	$ 32,29	$ 43,04
31/1/2019	$ 3.440,70	$ 106,98	$ 31,46	$ 43,60
30/1/2019	$ 3.475,53	$ 109,74	$ 31,99	$ 42,78
29/1/2019	$ 3.423,06	$ 105,74	$ 31,23	$ 43,10
28/1/2019	$ 3.439,26	$ 103,96	$ 30,64	$ 46,11
27/1/2019	$ 3.572,42	$ 114,06	$ 32,44	$ 45,11
26/1/2019	$ 3.585,27	$ 115,57	$ 33,22	$ 46,03
25/1/2019	$ 3.581,56	$ 116,34	$ 32,61	$ 45,06
24/1/2019	$ 3.578,29	$ 117,07	$ 32,29	$ 44,53
23/1/2019	$ 3.574,01	$ 117,40	$ 31,83	$ 45,25
22/1/2019	$ 3.603,51	$ 119,23	$ 31,80	$ 43,65
21/1/2019	$ 3.556,76	$ 117,50	$ 30,94	$ 43,61
20/1/2019	$ 3.549,48	$ 118,31	$ 30,84	$ 45,43
19/1/2019	$ 3.737,57	$ 125,59	$ 32,54	$ 44,44
18/1/2019	$ 3.645,80	$ 122,24	$ 31,40	$ 45,00
17/1/2019	$ 3.629,46	$ 121,97	$ 31,24	$ 45,95
16/1/2019	$ 3.637,67	$ 123,00	$ 31,55	$ 44,65
15/1/2019	$ 3.654,43	$ 127,33	$ 31,89	$ 45,33
14/1/2019	$ 3.696,82	$ 130,04	$ 32,41	$ 42,94
13/1/2019	$ 3.637,39	$ 124,61	$ 32,30	$ 44,64
12/1/2019	$ 3.655,37	$ 126,93	$ 32,11	$ 45,76
11/1/2019	$ 3.659,43	$ 126,46	$ 32,92	$ 45,13
10/1/2019	$ 3.814,97	$ 132,58	$ 34,53	$ 51,82
9/1/2019	$ 4.019,54	$ 151,15	$ 39,07	$ 52,71
8/1/2019	$ 4.070,65	$ 152,60	$ 40,44	$ 53,08
7/1/2019	$ 4.011,46	$ 152,25	$ 37,83	$ 54,90
6/1/2019	$ 3.884,66	$ 154,68	$ 38,80	$ 50,30
5/1/2019	$ 3.876,22	$ 158,54	$ 35,87	$ 50,58
4/1/2019	$ 3.788,54	$ 149,96	$ 31,73	$ 49,81
3/1/2019	$ 3.886,48	$ 151,72	$ 32,25	$ 51,42
2/1/2019	$ 3.881,19	$ 151,83	$ 32,55	$ 48,09
1/1/2019	$ 3.716,73	$ 135,47	$ 30,41	$ 46,55
